mz	rt	intensity
732.352855	54.3	1062
765.381465	54.3	797
778.427842	54.3	3809
778.926697	54.3	5449
779.93826	54.3	1328
781.367777	54.3	1328
790.894245	54.3	797
791.633456	54.3	797
793.920836	54.3	3298
806.384165	54.3	1062
809.393595	54.3	1062
816.447068	54.3	1062
825.38983	54.3	2124
826.713918	54.3	1593
841.406904	54.3	531
858.425278	54.3	1062
873.396271	54.3	5426
873.907193	54.3	2921
874.15299	54.3	1859
874.409511	54.3	1062
875.412483	54.3	1328
883.098332	54.3	797
893.414744	54.3	797
894.445454	54.3	1593
897.454002	54.3	1328
902.967012	54.3	1062
908.15421	54.3	797
908.946983	54.3	2981
910.439532	54.3	1328
917.451152	54.3	797
930.409438	54.3	3803
930.482702	54.3	1482.8
930.905103	54.3	5378
930.987008	54.3	1154.13
1018.012894	54.3	1328
1023.056658	54.3	2124
1076.563748	54.3	1328
1143.564109	54.3	797
1164.528629	54.3	1062
1219.820311	54.3	1328
1272.720834	54.3	2124
540.944203	54.34	1430
690.311928	54.34	572
697.860559	54.34	572
699.327671	54.34	1430
710.888441	54.34	572
716.367085	54.34	2002
721.898966	54.34	2002
724.354624	54.34	1144
725.368182	54.34	1144
742.371339	54.34	858
753.369212	54.34	1144
758.859179	54.34	1430
761.356018	54.34	858
769.901366	54.34	3718
770.399317	54.34	1430
772.377478	54.34	1144
775.903599	54.34	572
791.128584	54.34	1144
791.390989	54.34	1430
795.363899	54.34	5036
804.914019	54.34	572
811.376542	54.34	2394.52
811.412762	54.34	3213
823.428222	54.34	858
825.881739	54.34	2288
826.877924	54.34	1144
844.398812	54.34	397.65
844.439868	54.34	858
863.812317	54.34	3211
864.808657	54.34	2860
865.313042	54.34	1716
873.16078	54.34	1716
884.938256	54.34	1144
885.448596	54.34	858
895.106476	54.34	858
899.424886	54.34	1716
908.436998	54.34	2574
923.988662	54.34	572
925.435915	54.34	1144
935.948466	54.34	2002
958.013607	54.34	858
968.515962	54.34	1430
983.555987	54.34	2574
984.472361	54.34	1144
1024.048252	54.34	2288
1037.934362	54.34	858
1044.499253	54.34	572
1117.028919	54.34	858
1164.21044	54.34	1144
1273.722656	54.34	1716
1344.627849	54.34	858
1345.612033	54.34	572
606.306421	54.39	1518
672.822107	54.39	7784
722.357678	54.39	1265
731.900987	54.39	759
732.359731	54.39	1012
746.876364	54.39	1771
794.358856	54.39	7885
794.418587	54.39	1345.69
800.906623	54.39	1265
825.706773	54.39	3037
827.384849	54.39	2024
827.723184	54.39	1265
852.43595	54.39	1771
873.653408	54.39	3290
874.919284	54.39	1012
894.770021	54.39	1518
896.442709	54.39	1265
900.429456	54.39	1518
909.456577	54.39	3590
916.444918	54.39	506
924.44334	54.39	1012
931.405212	54.39	2277
931.491451	54.39	777.04
958.515809	54.39	759
984.575366	54.39	1265
984.967021	54.39	1771
1013.989065	54.39	759
1081.501156	54.39	1012
1343.625562	54.39	1265
654.358129	54.43	1254
671.81732	54.43	16159
673.323218	54.43	3009
679.323301	54.43	1003
683.380648	54.43	2006
689.304121	54.43	1254
698.928672	54.43	1254
721.338508	54.43	1504
741.390036	54.43	1254
743.355272	54.43	1755
744.359018	54.43	1003
747.374187	54.43	1755
747.882488	54.43	1003
753.888843	54.43	1003
754.88226	54.43	752
762.385101	54.43	1504
767.907307	54.43	7735
768.408529	54.43	5513
773.366838	54.43	1254
793.924875	54.43	2256
794.856686	54.43	6772
813.42617	54.43	1254
826.044286	54.43	4164
826.380049	54.43	3515
827.040441	54.43	1755
831.452702	54.43	8473
831.946816	54.43	4891
849.913304	54.43	1254
859.145585	54.43	1003
864.918261	54.43	1003
873.404506	54.43	4091
874.154605	54.43	1504
883.42912	54.43	1003
907.426393	54.43	2507
907.919525	54.43	1755
907.996155	54.43	103.2
918.420336	54.43	752
946.463882	54.43	1003
998.461781	54.43	1003
1010.484385	54.43	752
1061.483724	54.43	752
1081.004681	54.43	1003
1116.533161	54.43	752
1342.623782	54.43	1755
1344.606005	54.43	501
606.637041	54.48	1111
624.313827	54.48	833
644.998825	54.48	2222
646.34685	54.48	555
654.860645	54.48	1111
673.818873	54.48	1389
691.871476	54.48	1389
698.722437	54.48	555
708.834943	54.48	833
718.34017	54.48	833
734.836459	54.48	1666
744.688495	54.48	833
763.384098	54.48	1111
769.403576	54.48	6552
774.375145	54.48	833
780.885584	54.48	833
787.373899	54.48	833
790.405669	54.48	833
791.374986	54.48	1111
797.15492	54.48	1111
814.889724	54.48	1389
829.425698	54.48	833
830.949025	54.48	17262
839.442446	54.48	833
849.397499	54.48	1666
858.474838	54.48	833
859.473774	54.48	833
864.305993	54.48	4303
886.413359	54.48	1111
930.985313	54.48	1666
934.444765	54.48	833
967.497946	54.48	3610
979.436611	54.48	833
983.978679	54.48	1111
995.66882	54.48	833
1014.507982	54.48	555
1116.048342	54.48	555
553.965848	54.52	2140
554.302377	54.52	1872
628.320626	54.52	1337
638.825795	54.52	1337
645.339504	54.52	3832
654.349097	54.52	1872
657.312394	54.52	1070
683.036549	54.52	1337
710.356099	54.52	802
713.360889	54.52	1070
716.372375	54.52	802
723.348947	54.52	1070
731.855281	54.52	802
732.364863	54.52	802
745.890107	54.52	802
767.373041	54.52	802
768.903245	54.52	6759
779.426207	54.52	1337
793.420139	54.52	802
796.363084	54.52	802
797.3982	54.52	1070
801.415434	54.52	1337
806.881737	54.52	802
830.448762	54.52	17643
832.443541	54.52	2140
834.933425	54.52	535
842.408803	54.52	1070
854.394087	54.52	1337
875.911569	54.52	535
880.909675	54.52	802
894.446112	54.52	1605
899.423137	54.52	1872
917.123359	54.52	1070
933.418241	54.52	802
935.94511	54.52	2407
936.460123	54.52	2407
936.956164	54.52	1605
999.123564	54.52	802
1273.542655	54.52	802
617.304638	54.57	1359
617.350273	54.57	656.2
628.662513	54.57	906
637.82114	54.57	2294
637.874664	54.57	1678.58
679.323336	54.57	906
688.338115	54.57	906
734.338142	54.57	5059
744.377398	54.57	1359
753.348029	54.57	680
753.714641	54.57	1812
754.053966	54.57	1812
762.729165	54.57	906
789.855761	54.57	906
796.909758	54.57	1359
814.381616	54.57	1359
815.950994	54.57	1586
823.413781	54.57	906
833.396893	54.57	879.98
833.433602	54.57	906
856.473969	54.57	906
890.899706	54.57	1133
899.467335	54.57	680
908.417439	54.57	1586
919.419983	54.57	906
919.45854	54.57	407.41
931.409443	54.57	906
942.48234	54.57	906
946.473553	54.57	906
954.461999	54.57	680
966.497598	54.57	2555
966.988115	54.57	3671
969.443017	54.57	906
1017.480706	54.57	3039
1017.976232	54.57	3610
1018.474152	54.57	2558
1019.483369	54.57	906
1023.551033	54.57	1359
1031.487161	54.57	1133
1326.893158	54.57	680
616.812709	54.61	987
627.994851	54.61	987
637.368064	54.61	3734
644.659688	54.61	1727
678.988413	54.61	2467
681.328659	54.61	753
682.693192	54.61	1234
685.350649	54.61	1234
687.665491	54.61	1234
692.36973	54.61	1480
718.357796	54.61	987
730.900055	54.61	740
734.83609	54.61	1974
735.851034	54.61	987
736.349352	54.61	740
736.383857	54.61	615.6
745.386497	54.61	987
747.374341	54.61	1480
758.85908	54.61	3786
759.361766	54.61	3839
759.862969	54.61	1234
760.385222	54.61	1234
761.396606	54.61	740
776.399093	54.61	740
809.397781	54.61	987
811.404772	54.61	987
815.442349	54.61	1480
821.877949	54.61	740
822.372962	54.61	740
834.061842	54.61	987
834.397781	54.61	1727
839.937828	54.61	1234
844.459383	54.61	740
845.758217	54.61	1234
846.438141	54.61	1480
849.044362	54.61	740
855.411129	54.61	740
856.39388	54.61	987
858.417885	54.61	1234
858.45928	54.61	1188
864.418682	54.61	1234
864.811982	54.61	987
864.937999	54.61	987
865.435333	54.61	987
866.431309	54.61	987
877.417712	54.61	740
885.431703	54.61	740
886.891127	54.61	1234
888.900811	54.61	5669
889.39862	54.61	5271
890.40103	54.61	1727
892.457034	54.61	740
896.943675	54.61	987
917.461406	54.61	987
921.494853	54.61	2221
921.82059	54.61	5869
922.498186	54.61	2961
925.446042	54.61	987
925.940383	54.61	493
931.477397	54.61	740
941.465857	54.61	1480
941.97493	54.61	1234
949.940302	54.61	3234
950.449852	54.61	1727
951.449884	54.61	1234
983.141481	54.61	1234
1031.007377	54.61	987
636.861789	54.65	3003
646.001544	54.65	1365
680.367525	54.65	4369
710.69436	54.65	819
715.867594	54.65	819
717.419436	54.65	1092
718.880908	54.65	546
731.394834	54.65	819
741.368788	54.65	1365
782.380778	54.65	1092
796.359139	54.65	891.8
796.410971	54.65	1092
816.441378	54.65	819
826.885057	54.65	819
826.956935	54.65	1092
828.380818	54.65	1365
838.398004	54.65	819
841.887086	54.65	1092
847.117845	54.65	1092
847.400655	54.65	760.02
847.445896	54.65	1365
849.920522	54.65	819
855.486994	54.65	819
887.389507	54.65	819
896.423354	54.65	819
901.421832	54.65	2457
904.465771	54.65	819
906.485192	54.65	819
910.488158	54.65	1092
930.898204	54.65	546
948.947907	54.65	3336
949.445049	54.65	4050
951.48039	54.65	546
968.009454	54.65	2184
968.492746	54.65	1365
969.01348	54.65	819
1014.482795	54.65	546
1014.976257	54.65	819
1327.212262	54.65	819
1382.735605	54.65	819
632.964529	54.7	6034
633.296935	54.7	6646
633.632961	54.7	5008
633.973347	54.7	2458
634.302209	54.7	1229
638.325901	54.7	1434
646.345095	54.7	1434
680.870228	54.7	3747
681.871017	54.7	6207
683.358013	54.7	819
699.129715	54.7	1024
705.356058	54.7	1024
728.385108	54.7	1024
728.80456	54.7	819
736.855557	54.7	1024
737.842932	54.7	1229
740.349855	54.7	819
771.450639	54.7	410
778.934016	54.7	1434
780.736458	54.7	1638
790.397766	54.7	819
797.041015	54.7	819
806.889106	54.7	819
807.384993	54.7	1119.13
807.449227	54.7	2161
807.899402	54.7	3546
808.408612	54.7	3626
810.929949	54.7	1229
813.913983	54.7	410
822.400753	54.7	819
826.048665	54.7	1229
827.383594	54.7	643.43
827.424234	54.7	1024
827.460977	54.7	1024
840.186687	54.7	819
845.398733	54.7	614
845.77211	54.7	1434
846.105225	54.7	2115
867.435738	54.7	812.26
867.469028	54.7	819
874.160662	54.7	1024
874.912672	54.7	614
882.430376	54.7	819
897.447513	54.7	614
910.240911	54.7	819
922.154922	54.7	3113
922.833217	54.7	1024
923.153337	54.7	614
933.443492	54.7	1229
933.760216	54.7	1434
934.09055	54.7	1638
936.454567	54.7	1434
966.995675	54.7	1638
982.804633	54.7	2662
1018.978819	54.7	1229
1204.986763	54.7	819
534.963339	54.74	2455
678.664479	54.74	1637
691.618793	54.74	1091
728.598609	54.74	1091
735.344992	54.74	1364
737.362036	54.74	818
749.381775	54.74	546
757.380685	54.74	1364
763.064036	54.74	1091
767.392051	54.74	1364
768.902382	54.74	3273
794.856897	54.74	1364
795.365972	54.74	1091
797.156904	54.74	818
797.916356	54.74	546
801.400242	54.74	1364
803.996525	54.74	1091
804.88634	54.74	1091
812.378998	54.74	1910
815.385866	54.74	818
832.38975	54.74	1091
836.426242	54.74	546
839.117056	54.74	546
846.438529	54.74	1637
857.788206	54.74	2182
858.122916	54.74	2182
863.383531	54.74	1364
873.903352	54.74	1091
879.457061	54.74	818
880.902384	54.74	2182
886.409199	54.74	1091
889.898957	54.74	5783
900.933741	54.74	1364
907.418794	54.74	1364
910.743966	54.74	1091
939.43133	54.74	1091
946.46836	54.74	818
982.140558	54.74	2728
983.477992	54.74	1637
1006.527326	54.74	546
1342.633205	54.74	546
611.291607	54.79	1056
617.318087	54.79	792
639.117164	54.79	792
645.676996	54.79	2903
665.336602	54.79	1320
671.814571	54.79	2375
672.318513	54.79	2639
681.373599	54.79	9027
697.848996	54.79	1056
698.360369	54.79	1056
699.327767	54.79	600.98
699.368866	54.79	1583
702.346308	54.79	1056
714.904165	54.79	1583
715.406264	54.79	1320
744.361	54.79	1320
744.395692	54.79	526.59
760.424481	54.79	792
765.869017	54.79	1320
767.899187	54.79	2111
769.404672	54.79	2111
769.893878	54.79	1583
778.42895	54.79	1847
779.401549	54.79	1056
779.448882	54.79	675.7
782.878226	54.79	792
797.412222	54.79	1056
801.944017	54.79	22293
802.445172	54.79	21317
802.947105	54.79	9085
834.391694	54.79	1320
849.383538	54.79	1320
851.827701	54.79	1847
852.163026	54.79	2111
852.470705	54.79	792
856.404009	54.79	792
867.972784	54.79	1320
902.44154	54.79	792
909.462813	54.79	1320
956.932915	54.79	1583
957.435594	54.79	1847
982.473805	54.79	3287
984.471118	54.79	1320
1055.507242	54.79	1056
1069.025096	54.79	792
535.302972	54.83	2272
578.98836	54.83	852
604.331955	54.83	1136
682.868048	54.83	1420
683.84892	54.83	568
701.347958	54.83	4397
734.342113	54.83	2556
754.053417	54.83	1755
762.720831	54.83	1136
765.020349	54.83	852
765.363882	54.83	2272
768.404915	54.83	1420
772.379202	54.83	5528
773.372699	54.83	2875
773.874861	54.83	1420
776.341149	54.83	1136
781.066953	54.83	1988
781.404398	54.83	1420
791.379333	54.83	852
792.879529	54.83	1988
794.355084	54.83	1420
805.391623	54.83	1136
808.899806	54.83	1704
808.968118	54.83	591.81
809.411431	54.83	852
813.446231	54.83	1420
815.447986	54.83	1136
839.429554	54.83	1136
841.385438	54.83	1420
853.887881	54.83	1136
857.452132	54.83	1136
858.470607	54.83	1136
864.417545	54.83	568
867.926998	54.83	568
881.403441	54.83	1136
891.463747	54.83	568
921.491632	54.83	1988
921.833704	54.83	2556
933.430722	54.83	1136
934.423071	54.83	1136
957.942777	54.83	1420
974.005443	54.83	568
996.509289	54.83	852
1033.996825	54.83	1136
1056.177509	54.83	852
1171.099376	54.83	1136
636.338386	54.88	789
644.669631	54.88	1579
656.32553	54.88	1053
665.006275	54.88	1316
665.332707	54.88	789
666.332778	54.88	789
669.329588	54.88	1316
682.371505	54.88	5091
701.849363	54.88	2105
710.686605	54.88	1316
763.739571	54.88	789
772.877715	54.88	4237
803.446044	54.88	5868
804.907314	54.88	789
830.446906	54.88	5677
830.945662	54.88	2397
831.453445	54.88	2105
832.388022	54.88	616
832.453243	54.88	3158
833.445567	54.88	1316
851.481194	54.88	2105
873.414281	54.88	1316
901.892923	54.88	538.75
901.935354	54.88	1316
906.456467	54.88	1053
937.465527	54.88	4530
938.97153	54.88	1579
949.946272	54.88	1842
970.487423	54.88	4879
978.439701	54.88	526
1001.514692	54.88	1579
1018.002961	54.88	2105
1033.474432	54.88	1579
1056.524093	54.88	1842
1170.600752	54.88	1316
639.373866	54.92	604
646.006925	54.92	906
647.33073	54.92	4887
647.661116	54.92	4319
653.869823	54.92	1208
664.673764	54.92	1208
667.34718	54.92	2717
672.824155	54.92	1510
693.400025	54.92	906
699.369962	54.92	2415
699.418536	54.92	1829.79
700.349221	54.92	11673
700.850334	54.92	9299
702.346935	54.92	906
703.814976	54.92	906
710.348212	54.92	1510
710.397165	54.92	687.21
713.024282	54.92	1208
718.349862	54.92	906
732.364748	54.92	1510
744.741851	54.92	1208
755.14578	54.92	1811
755.390396	54.92	906
762.409594	54.92	1208
775.911369	54.92	604
780.400937	54.92	2113
784.387872	54.92	604
791.887699	54.92	906
795.913525	54.92	906
801.394008	54.92	1208
803.945378	54.92	3321
807.956561	54.92	1811
811.92439	54.92	1208
812.364487	54.92	906
813.365641	54.92	604
814.435191	54.92	1208
815.445712	54.92	1208
821.420693	54.92	604
826.711394	54.92	2113
840.426734	54.92	1510
840.923054	54.92	604
847.934319	54.92	1510
857.795548	54.92	1208
863.436561	54.92	1208
869.43347	54.92	1208
880.409385	54.92	2415
899.745307	54.92	2717
900.418196	54.92	2113
900.752724	54.92	906
907.910486	54.92	906
911.434542	54.92	906
922.416655	54.92	604
937.964925	54.92	5988
938.462598	54.92	3019
953.484033	54.92	1510
953.974968	54.92	1811
954.486487	54.92	1208
959.850394	54.92	1510
984.973061	54.92	906
996.99995	54.92	906
997.486271	54.92	906
1000.509132	54.92	2113
1067.52526	54.92	906
1068.03772	54.92	604
489.282617	54.96	1772
637.368634	54.96	1182
655.319681	54.96	1182
667.675704	54.96	2068
674.386666	54.96	1182
679.347399	54.96	2658
698.393398	54.96	886
699.115768	54.96	1182
712.360948	54.96	1772
712.383574	54.96	1374.86
741.881524	54.96	1182
744.352942	54.96	515.63
744.399198	54.96	886
746.868786	54.96	886
752.035234	54.96	886
757.376359	54.96	886
765.693966	54.96	1182
770.400414	54.96	1477
792.378341	54.96	2988
794.366166	54.96	1772
796.910316	54.96	886
799.381506	54.96	443.81
799.461399	54.96	2954
803.669203	54.96	886
816.442544	54.96	886
827.388564	54.96	1477
827.466	54.96	886
833.129146	54.96	1182
833.391076	54.96	1772
908.429466	54.96	1182
908.47205	54.96	137.91
926.462732	54.96	1182
968.503222	54.96	1182
970.984844	54.96	6082
971.487966	54.96	4550
971.988433	54.96	2363
972.490645	54.96	1182
983.972579	54.96	1182
1001.018658	54.96	2068
1006.519462	54.96	1182
1165.164834	54.96	5150
1170.08078	54.96	1477
1205.513365	54.96	1182
647.995846	55.01	2400
648.33834	55.01	1867
681.369362	55.01	2400
699.624058	55.01	1600
732.883187	55.01	800
760.372859	55.01	800
766.372651	55.01	1333
768.90292	55.01	1867
769.400901	55.01	1333
776.866998	55.01	800
782.874011	55.01	1333
783.376139	55.01	1067
793.378928	55.01	1867
797.91609	55.01	800
798.959012	55.01	2666
800.438385	55.01	800
816.025725	55.01	1600
831.946846	55.01	3253
832.945396	55.01	1600
842.407824	55.01	1600
874.92561	55.01	800
916.946969	55.01	800
959.055655	55.01	2400
959.650801	55.01	2133
1005.188086	55.01	5240
1006.192845	55.01	2133
633.299243	55.05	1116
673.883688	55.05	837
703.807014	55.05	1952
710.346124	55.05	1116
719.913706	55.05	1395
731.875576	55.05	1395
739.858532	55.05	837
749.887918	55.05	1116
754.14519	55.05	10078
754.393842	55.05	8349
765.883824	55.05	837
767.387518	55.05	1395
767.858527	55.05	1116
773.884913	55.05	1116
799.953465	55.05	1395
804.410593	55.05	1952
807.915087	55.05	1116
823.366075	55.05	558
825.391672	55.05	2510
826.380805	55.05	3128
830.448611	55.05	1952
832.799772	55.05	1116
835.355118	55.05	250.12
835.408204	55.05	837
873.628192	55.05	1673
873.878081	55.05	3905
874.125205	55.05	3696
874.638304	55.05	1673
883.422345	55.05	558
886.395793	55.05	558
888.890684	55.05	2510
889.404659	55.05	1952
899.417945	55.05	1952
942.518132	55.05	1116
946.491128	55.05	837
950.932953	55.05	1116
959.252557	55.05	2231
959.460268	55.05	2789
994.480684	55.05	837
1001.529504	55.05	1116
1005.519899	55.05	6146
1005.860664	55.05	3892
1017.525296	55.05	2510
1018.506585	55.05	1673
1019.018979	55.05	1395
1137.539932	55.05	3095
1164.5036	55.05	3939
1165.838189	55.05	4312
1166.504007	55.05	837
1399.679554	55.05	558
600.302873	55.1	882
636.864933	55.1	1176
645.344915	55.1	1765
654.887792	55.1	882
679.015919	55.1	1765
680.872709	55.1	2059
682.369489	55.1	1765
703.305804	55.1	2059
712.889309	55.1	1176
732.377241	55.1	882
747.360999	55.1	1471
754.895281	55.1	4605
765.362525	55.1	1471
769.910098	55.1	882
771.376975	55.1	882
784.372954	55.1	882
786.88459	55.1	1176
794.386568	55.1	588
801.412926	55.1	882
803.938025	55.1	1765
805.397535	55.1	882
810.915179	55.1	882
818.424849	55.1	588
825.712114	55.1	2353
833.461973	55.1	882
834.369256	55.1	1328.38
834.401905	55.1	1471
839.93283	55.1	1471
853.217339	55.1	882
853.71935	55.1	1471
853.97273	55.1	1765
854.393384	55.1	588
854.462574	55.1	1471
860.436591	55.1	882
867.482461	55.1	882
869.439359	55.1	1176
871.415144	55.1	588
874.375164	55.1	4198
896.42782	55.1	1471
900.085891	55.1	2353
938.471698	55.1	1471
949.942435	55.1	882
954.47687	55.1	882
971.989748	55.1	1176
1166.164312	55.1	1471
1199.0635	55.1	882
1199.308653	55.1	882
1206.005967	55.1	882
1293.661557	55.1	1176
578.992611	55.14	1296
646.007668	55.14	1555
679.847396	55.14	1296
719.407579	55.14	1814
739.382427	55.14	1555
753.893922	55.14	8160
755.38801	55.14	1037
770.881581	55.14	1555
778.878541	55.14	518
796.911394	55.14	1296
808.410596	55.14	1555
815.363065	55.14	1555
822.362338	55.14	778
826.04125	55.14	3643
827.064853	55.14	1296
834.059111	55.14	1296
868.467778	55.14	778
870.403408	55.14	1192.05
870.457596	55.14	1296
881.412	55.14	1296
926.444606	55.14	1037
943.01424	55.14	1814
1138.045449	55.14	2592
1138.598399	55.14	778
1198.5582	55.14	1037
611.307075	55.19	1332
645.007003	55.19	1332
660.331298	55.19	799
694.379635	55.19	799
699.377425	55.19	799
705.364912	55.19	533
710.356641	55.19	517.44
710.398063	55.19	799
711.358567	55.19	266
712.021934	55.19	533
712.377216	55.19	1332
718.396136	55.19	1066
733.396258	55.19	799
758.031264	55.19	4919
758.362135	55.19	7354
759.035111	55.19	2131
759.3589	55.19	2131
762.389463	55.19	1865
768.907272	55.19	1332
780.398046	55.19	799
792.383015	55.19	1066
793.363501	55.19	663.96
793.403297	55.19	799
794.852541	55.19	799
797.390075	55.19	1066
801.948723	55.19	5668
802.444496	55.19	2931
803.445162	55.19	1598
812.420667	55.19	1066
815.698592	55.19	1865
825.886952	55.19	1865
826.714549	55.19	1332
827.380815	55.19	799
833.72304	55.19	1066
839.687168	55.19	435.56
839.740392	55.19	1332
840.092617	55.19	1332
840.430922	55.19	1066
841.408305	55.19	799
842.909196	55.19	1066
845.45041	55.19	1332
849.412454	55.19	1066
853.421886	55.19	508.14
853.463161	55.19	1598
862.782938	55.19	2931
863.103196	55.19	2131
889.89377	55.19	1332
892.925953	55.19	3730
893.939962	55.19	1865
894.433563	55.19	1598
903.375558	55.19	1332
903.8778	55.19	1332
917.465518	55.19	1066
919.426849	55.19	799
921.492919	55.19	799
937.952473	55.19	1066
942.518564	55.19	1066
960.057882	55.19	799
971.492069	55.19	1598
975.485894	55.19	1598
976.495898	55.19	1598
1164.829813	55.19	4595
1165.495344	55.19	5672
1165.82818	55.19	1598
637.373063	55.23	527
650.667274	55.23	3730
651.336867	55.23	2110
651.666455	55.23	1582
670.336303	55.23	1055
679.685317	55.23	527
683.372466	55.23	1319
727.864591	55.23	1055
752.392194	55.23	527
754.647135	55.23	6806
758.701073	55.23	4397
762.718041	55.23	2637
766.870554	55.23	1055
768.414325	55.23	791
783.372456	55.23	2110
794.360141	55.23	264
795.35667	55.23	387.26
795.40847	55.23	791
802.939996	55.23	1582
805.397286	55.23	1319
816.03758	55.23	1055
827.909225	55.23	791
831.466049	55.23	1055
832.440756	55.23	791
843.420998	55.23	1319
848.410599	55.23	1319
860.447989	55.23	1582
862.115599	55.23	2637
862.447042	55.23	4052
863.447743	55.23	1055
880.95325	55.23	1055
882.428161	55.23	791
894.928233	55.23	791
907.449081	55.23	527
937.441958	55.23	1582
959.458233	55.23	1846
965.503522	55.23	791
968.503511	55.23	1055
982.009412	55.23	1582
984.469011	55.23	791
1004.848805	55.23	4278
1136.538569	55.23	4053
1137.04224	55.23	4936
1223.040671	55.23	791
610.978757	55.28	1242
637.333325	55.28	993
644.662813	55.28	1242
645.671569	55.28	1242
658.345027	55.28	993
686.916625	55.28	993
694.029716	55.28	745
700.854148	55.28	2484
712.904464	55.28	745
717.866152	55.28	745
719.933911	55.28	1987
731.33299	55.28	745
731.401766	55.28	726.1
754.891333	55.28	1987
763.049739	55.28	1242
763.380657	55.28	1739
765.881863	55.28	409.53
765.948335	55.28	1242
775.067056	55.28	745
775.460443	55.28	993
798.379807	55.28	497
804.914449	55.28	993
826.885175	55.28	745
828.405987	55.28	745
833.364527	55.28	1490
833.437944	55.28	275.12
840.190901	55.28	745
844.948816	55.28	1490
853.975048	55.28	745
854.416118	55.28	745
858.454142	55.28	1242
869.448089	55.28	745
869.898387	55.28	1490
890.416192	55.28	745
893.428755	55.28	3827
899.414499	55.28	993
899.465346	55.28	595.9
916.967418	55.28	1242
920.46706	55.28	1739
921.453211	55.28	1242
921.486334	55.28	1242
922.41926	55.28	993
943.460882	55.28	993
949.432172	55.28	993
959.26141	55.28	1490
962.454826	55.28	993
970.483124	55.28	745
970.98131	55.28	993
975.993422	55.28	1987
1024.548207	55.28	745
1157.520611	55.28	497
1292.655583	55.28	1242
1293.163602	55.28	1490
651.001955	55.32	3271
671.818963	55.32	980
680.875098	55.32	980
681.373434	55.32	980
682.368501	55.32	980
683.0379	55.32	1225
689.040051	55.32	980
724.365265	55.32	980
731.886089	55.32	980
733.390206	55.32	735
744.35823	55.32	735
759.034133	55.32	1715
782.871193	55.32	1715
783.873451	55.32	980
785.378415	55.32	1225
791.388435	55.32	735
807.414739	55.32	980
825.390098	55.32	1470
829.38971	55.32	490
830.438536	55.32	1470
838.924764	55.32	980
840.431601	55.32	1470
846.431907	55.32	3711
859.94322	55.32	1470
861.439546	55.32	735
863.114968	55.32	1225
870.159496	55.32	980
888.898634	55.32	1225
913.433692	55.32	735
946.444596	55.32	980
949.95475	55.32	490
950.441201	55.32	980
967.498199	55.32	3487
982.488158	55.32	980
679.695678	55.36	1210
679.843784	55.36	1210
683.36657	55.36	968
700.70002	55.36	2661
701.033874	55.36	1452
719.698473	55.36	726
725.376083	55.36	726
769.408198	55.36	1210
792.870758	55.36	407.09
792.922477	55.36	2177
793.380306	55.36	1025.64
793.424082	55.36	2177
793.937079	55.36	726
815.700846	55.36	1694
826.039675	55.36	1694
826.108707	55.36	541.51
833.863355	55.36	968
838.455397	55.36	1210
839.433658	55.36	1935
850.444045	55.36	726
856.399885	55.36	968
870.444357	55.36	1210
886.423288	55.36	726
951.44971	55.36	1210
966.498079	55.36	3003
1005.859829	55.36	1452
1018.515869	55.36	2419
1050.039478	55.36	3738
1061.004768	55.36	726
1110.825369	55.36	1694
1111.150306	55.36	2177
1158.547888	55.36	726
636.869013	55.41	1284
650.666546	55.41	1798
655.320101	55.41	771
661.560605	55.41	2055
665.330587	55.41	514
666.853861	55.41	1027
671.337858	55.41	514
698.903237	55.41	1027
699.392623	55.41	1027
700.036207	55.41	4228
714.357737	55.41	771
714.890096	55.41	514
719.373669	55.41	229.24
719.43809	55.41	4208
720.032056	55.41	771
723.434126	55.41	1027
752.028791	55.41	1027
752.052038	55.41	464.96
773.009579	55.41	514
785.876289	55.41	771
786.368589	55.41	1027
796.914957	55.41	1284
827.39194	55.41	771
844.952472	55.41	1284
864.419486	55.41	1027
881.081306	55.41	5169
882.434629	55.41	1027
889.408398	55.41	1284
895.414356	55.41	1027
916.464124	55.41	2055
923.487303	55.41	514
967.000357	55.41	3724
976.499523	55.41	771
986.506783	55.41	514
1006.50994	55.41	1027
1049.544178	55.41	2568
1068.481902	55.41	1027
1111.490072	55.41	1284
604.328782	55.45	1451
637.329046	55.45	1693
645.338105	55.45	1935
659.32999	55.45	967
661.068768	55.45	5115
661.313606	55.45	4943
681.354443	55.45	726
698.372951	55.45	602.65
698.410289	55.45	1209
700.366913	55.45	4064
707.350544	55.45	1511.57
707.395636	55.45	1693
718.937591	55.45	4866
730.3172	55.45	1209
750.909485	55.45	967
751.684802	55.45	726
755.146858	55.45	726
767.415828	55.45	2177
778.389135	55.45	967
778.424611	55.45	468.43
779.386159	55.45	967
804.442855	55.45	1209
811.884503	55.45	726
822.425597	55.45	726
825.776632	55.45	726
825.889182	55.45	967
830.947545	55.45	1451
831.950336	55.45	1209
833.618795	55.45	1451
834.708308	55.45	726
844.421375	55.45	726
844.458326	55.45	569.02
880.406124	55.45	4741
880.746348	55.45	5507
881.411922	55.45	4877
881.751171	55.45	1935
901.430553	55.45	1451
919.425096	55.45	726
949.457331	55.45	320.26
949.496512	55.45	1451
953.471085	55.45	726
1003.486361	55.45	726
1017.508357	55.45	3914
1050.545447	55.45	2902
1051.059514	55.45	1209
1164.832775	55.45	1209
592.320824	55.5	2132
592.828633	55.5	2132
605.375757	55.5	800
